csi,lambda,gamma,k,h,target
5.51848674377287e+16,31.898369656806,0.483391240417696,3.65004452053462,5.05767,0.00166417093582205
292513243140093,35.0819462939718,0.594619746904772,1.96087754137802,1.798054,0
3013374557761.43,39.8569983120832,0.644824450089843,3.31450559032484,3.739604,0
1337461814476.72,40.996904432931,1,2.90398908250439,2.337086,0
935720803308.101,41.2556611618507,1,2.06315543117379,2.232827,0
919877860489.174,40.2237871553892,1,3.09723827956298,4.337687,0.0040661631750265
1010727435658.01,41.7776089820645,1,2.94508612406395,3.362345,0
748604734465.154,41.1594261687262,1,2.21498636554509,1.898564,0
512890321336.594,40.6412384139318,1,1.86868182299288,1.96819,0
8624020633261.91,22.7803237886413,1,2.16678818401085,1.998171,0
3672638789793.56,23.1104710072662,1,1.92987777335765,1.583454,0.025830561138343
4079977007024.8,23.2067053559807,1,2.04090947086073,2.637653,0.00654095734990712
1868459131738.71,24.2305954484644,1,2.65412833721293,2.006963,0.0108549808743852
1365914766296.7,25.6098029421592,1,2.65801186706666,2.134331,0.00150592877990419
838232695072.266,27.0833112902474,1,2.36363341677518,1.741618,0.00677566946390151
4.68067896114391e+17,28.4198850606087,0.630832884324485,9.4909821818915,7.61841,0
5.92403757129043e+17,30.6848098991264,0.35499136481981,2.79152315149731,4.591418,0.00791516850809626
1.67520748564026e+17,29.4355966543384,0.695569788990494,5.9758250729442,4.915562,0
7.65204737274072e+16,29.7269801497532,0.817013237964585,4.12228467368263,3.910175,0
373642816034702,30.3618300117055,0.52499642060441,2.13450134175762,1.891802,0
9.83694008581277e+15,31.5052653858723,0.389141208937544,8.14721837091876,8.40994,0
2.72494777827102e+16,33.7543140683724,0.301010645867448,4.92582436764272,4.380413,0
5.3289939225363e+17,31.1047910619747,0.65844997864045,2.49331233184942,4.570742,0.0138644068571846
1.96751218376452e+17,28.5721543452301,0.801831712500343,8.02704557762086,5.72765,0
2.35775569739757e+17,29.0605672455842,0.545020556747915,6.66335607697017,5.6956,0
1.4880787600187e+18,32.9858628326004,0.350054925388755,3.28744292131507,2.837378,0
2.94525742440632e+16,37.6255266799604,0.489144332458505,2.9840655811191,2.771015,0
3957092207163.75,42.1415506539158,0.721815353853314,3.22984674849734,3.926447,0
1141769966062.99,42.8128539556793,1,2.07218452673648,2.265419,0
1192100624710.8,41.7288182356689,1,1.87747939243163,2.098364,0
1062984723301.92,42.9037044489333,1,1.99179574718451,1.825684,0
611084999345.035,43.3513152342012,1,2.24112100836161,1.654297,0.00127596548902353
749204688535.314,42.9376278105165,1,1.77879074043474,2.923916,0.0464461743891369
684114579071.678,42.6890134525299,1,2.04581485326164,1.90515,0
507530349238494,24.5627345473366,1,2.75221600936393,2.090576,0.00334407736816345
16192535429501.9,25.6693049957562,1,4.02725085453382,4.400234,0
1483601106337.54,26.503952773136,1,2.02350702203069,2.434718,0.00178687475471517
1912998501644.86,26.5125270323606,1,1.90298158314532,1.909653,0
1648092287881.4,26.616882564673,1,2.3991436621579,2.518472,0
5.73715129567091e+16,27.8674055383977,0.875832429464603,17.9973901956184,12.0702,0
