816618966320.139,63.7212571982288,1,2.37717106226198,3.330671,0
1081076281203.74,64.2630065321137,1,2.31471055775803,1.830221,0
547917500675.383,64.925703329673,1,2.67913723105299,1.939169,0
545754768219.2,65.7197676674873,1,2.12104723754432,2.147396,0
546887353955.019,66.6647254456786,1,2.27199133459008,3.601694,0.00148486682011562
681980679272.528,66.8382111466098,1,2.1632003595629,1.939333,0
732228017808.788,67.924762316631,1,1.91109085895894,2.396144,0
1111694280313.12,68.0733728226917,1,3.5548741655046,5.2505,0
518868510630.223,69.1056850783535,1,2.68248778342863,3.670976,0
454681224108.746,69.5895723436298,1,2.88094071557208,4.64603,0
604912871418.684,70.2846861152269,0.955780408739781,2.21833700346884,2.904986,0
2.73380144635003e+15,68.0084464335482,0.530988577857792,2.4743497691386,2.15453,0.033360681377681
1.21806671712712e+16,63.4474477594212,0.300532923342071,2.02075029379995,2.744627,0.00180317919353457
1.39998395512696e+16,65.0351481737863,0.445644433401897,2.80151752593911,2.617481,0
10121138413321.4,67.5927228545951,1,3.00490952879068,3.930473,0
123166994898097,67.2785501676369,1,2.18311118938405,2.613248,0
1.01806893738991e+15,67.5608179492346,0.520378395366609,3.14747651362846,2.497394,0.00168857725622507
210623742549405,66.3017924098648,1,6.61172599457905,11.07089,0
1.8107366560554e+15,85.0340710911544,0.807232167809527,1.53183212556553,1.895219,0
7.80316095720278e+15,86.2806404132729,0.807232167809527,1.44892798959652,1.649421,0
1.03432417725285e+17,87.5714213720228,0.807232167809527,1.77523090079769,2.10143,0
5.21643526059299e+16,87.7402293615473,0.682430275001354,1.60830692090292,1.612447,0
9.58995156245365e+16,87.1698444627503,0.682430275001354,2.72796042767663,1.537363,0.220450893390165
4.43963987586154e+17,86.9612273207787,0.682430275001354,3.40329081732206,3.433529,0
2.67111170374897e+16,86.66884879753,0.586046358906117,3.42053807798878,1.999115,0
3.12436650708466e+17,86.6265451972466,0.586046358906117,2.41777867688047,3.413423,0
3.48731965424021e+17,85.8401269360385,0.573528051295821,1.5278280334254,1.434088,0
1.28085743639892e+17,86.3050906708134,0.489662442810881,1.53066826990674,1.055597,0
1.10225085665104e+17,85.5598194893593,0.489662442810881,1.20632255070816,1.489481,0
5.11182626141428e+16,85.2489383856918,0.478706737051351,1.09513262323238,1.864963,0
1.448596321857e+17,84.3959138899694,0.489662442810881,1.40671157746698,1.196676,0
