csi,lambda,gamma,k,h,target
694115125.620676,85.5411033473156,1,2.37199362191701,3.006077,0
1410427763.46404,85.5506761888289,1,2.23021437998206,3.227357,0
0,0,0,0,0,0
7976486299.40153,86.8944179233378,1,2.30452714758274,1.911957,0
780203764.519685,91.0925456977059,1,2.85479544541927,3.46952,0
465785209.350943,91.9391566686951,1,2.37293909717311,1.987806,0
0,0,0,0,0,0
468460966.137501,91.0611051277192,1,2.35495550292157,1.766791,0
9.76275713054371e+16,73.5285788334015,0.520889724959631,3.1096452325437,3.604184,0.00377705286372121
6.12934074782447e+20,63.8205521062588,0.369450975513387,3.35247789157356,2.208164,0.0398295273536599
7.79675544550857e+17,86.1511721942762,0.754193314298208,10.3011842636802,8.6791,0
4203337486729.03,71.7769076445684,1,3.00422276615282,2.790335,0
0,0,0,0,0,0
1031572459.88374,90.7883674562992,1,2.90622368625028,2.872103,0
212159666.439286,90.6239879246684,1,2.25897631316465,3.221066,0
204429422.090218,90.7013905822895,1,1.88375147601389,3.309197,0
401316719.253749,90.616887247522,1,2.38695167498899,4.05707,0
285335123.295069,90.2698183590966,1,2.17877363448522,1.887953,0
0,0,0,0,0,0
0,0,0,0,0,0
4.72280785101054e+18,88.6734146938891,0.477455010256184,2.82201225183728,3.502775,0
7.15952760257023e+17,85.1734798910594,0.316088515233496,3.24756902701694,3.250724,0
0,0,0,0,0,0
718127296.183323,88.6785726514332,1,2.29679208484689,2.314943,0
6.51194095230693e+15,90.4591580714025,0.364860550002708,2.92654165452891,3.521237,0.00335073860748847
52479140523659.7,72.662341157283,1,4.12636912074809,5.98391,0.00101665168952769
3266293715.55309,90.1814911328808,1,3.56455008784581,5.16422,0
859083349.069396,90.2262528574917,1,2.25884721930713,2.209373,0
288800682.208688,90.0590118686983,1,1.97122412945709,1.90112,0
360905901.857856,90.0999719570989,1,2.21937829443771,3.331934,0
303405217.748487,90.0880873036523,1,1.6638754880129,1.474852,0
521538114.026872,89.9311885803048,1,2.44865282638841,2.274431,0
299864346.35219,90.371596849266,1,1.97387534834593,1.662492,0
1.04045000813584e+15,79.4237334117134,0.448900374727868,2.25946055335647,1.947061,0
344125059665.91,82.3098158476783,0.822223991455491,1.98998791166035,2.28653,0
0,0,0,0,0,0
927854214.687806,88.2025536380057,1,2.68621495766202,2.729528,0
649257210.113033,88.775026642403,1,1.97618244956697,2.590358,0
7229967976.81138,89.1670721002471,1,2.26446985646281,1.724956,0
1574535823.87219,89.3600592938377,1,2.36156633212746,3.138263,0
7.91414776837768e+15,89.4089349804483,0.364860550002708,2.73415880362851,2.918291,0
253458624.14903,89.4906711914714,1,1.77453423476808,2.832059,0
301367741.455689,89.6275670931761,1,2.11099671857034,3.085367,0
669585242.692614,83.0896189936998,1,1.75050907076249,1.590402,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5.65159700331367e+17,79.84073619953,0.32322726796976,2.10078666966232,1.919824,0
1705651173907.68,80.8832914798563,1,2.14483499002543,2.814044,0
1034093779.79677,88.5945782269145,1,1.90648696071437,2.411903,0
1032261829.46651,88.5053629782772,1,2.01550169964842,1.626656,0
149818301072748,68.7057428556511,1,2.58327482989754,2.969654,0
78393526969240.2,69.0886176040865,1,2.87206608861481,1.981799,0
772974648.927268,89.2670307311794,1,3.03633416666834,3.378059,0
505511760.801161,89.1729195385064,1,2.23667608764686,1.846414,0
229525502.852459,88.9580383042845,1,2.10597575662344,1.729506,0
273372897.69189,89.9873280063967,1,2.166004646751,2.577224,0
1489463505.07194,82.8131405033995,1,2.29727255431015,2.498609,0
1.54080070075062e+21,66.1115292531667,0.370332116724973,6.37223450335458,4.439057,0.422642469201765
5.09667995988304e+20,55.2047772691406,0.340596435458152,2.84296347570211,2.66921,0
1460741595.03996,87.0247784121683,1,2.64884431960803,2.799206,0
