id,x,y,csi,lambda,gamma,target
128,97,122,70967603643439,99.601139868753,1,0
128,98,122,146430278412695,99.6852063194729,1,0
128,99,122,216699354029089,98.181159051875,1,0
128,100,122,270217357729108,98.2358781328799,0.841395141645195,0
128,101,122,258592778750617,98.0013743218803,0.501187233627272,0
128,96,123,347335316616827,98.110271111281,1,0
128,97,123,237944300078684,98.8890108050606,1,0
128,98,123,127216754798400,99.3334684515905,1,0
128,99,123,123882364374761,99.2930717705054,0.841395141645195,0
128,100,123,239551461958308,98.5576120152026,0.59566214352901,0
128,101,123,258715390019622,97.3903129535103,0.354813389233575,0
128,96,124,606315343085036,97.2042619396291,1,0
128,97,124,285093199535450,97.6344081822232,1,0
128,98,124,297847411467542,98.9558676310112,1,0
128,99,124,247003500563988,98.2565543221549,0.707945784384138,0
128,100,124,390652686585428,99.494842390036,0.501187233627272,0
128,101,124,379391604967468,97.9999149149348,0.298538261891796,0
128,96,125,403632554726913,97.859240294896,1,0
128,97,125,248026322903645,98.2542907292066,1,0
128,98,125,184447447168189,98.4337681252345,0.841395141645195,0
128,99,125,206075763272306,97.6012907325244,0.59566214352901,0
128,100,125,434814877892797,98.5299750076115,0.421696503428582,0
128,101,125,492551207569863,97.3598415732008,0.177827941003892,0
129,96,144,363113644635817,94.2221352044842,1,0.00200820497349952
129,97,144,415719391442910,96.4375578382258,0.841395141645195,0.00200820497349952
129,98,144,573144203277166,96.3330356032749,0.707945784384138,0.00200820497349952
129,99,144,2.13634083847952e+15,98.6174422229601,0.421696503428582,0.00200820497349952
129,100,144,3.55961694142271e+15,98.2460991483387,0.298538261891796,0.00200820497349952
129,101,144,2.66169825675082e+16,97.0364539379801,0.149623565609443,0.00200820497349952
129,96,145,562870683823605,94.4375062325177,1,0.00200820497349952
129,97,145,592438911591150,95.4703284547872,0.841395141645195,0.00200820497349952
129,98,145,1.32566807651482e+15,96.2425867885885,0.707945784384138,0.00200820497349952
129,99,145,4.10260572671691e+15,97.0502718340599,0.421696503428582,0.00200820497349952
129,100,145,4.3735075445494e+15,99.6346781287677,0.251188643150958,0.00200820497349952
129,101,145,2.60736621171021e+16,99.6488072536074,0.125892541179417,0.00200820497349952
129,96,146,6.68647640434672e+15,95.2467511796218,0.501187233627272,0.00200820497349952
129,97,146,2.68290143358285e+15,95.5728770719751,0.501187233627272,0.00200820497349952
129,98,146,1.1631340489493e+15,96.2681476254557,0.501187233627272,0.00200820497349952
129,99,146,3.63808894246918e+15,97.3933715921848,0.211348903983665,0.00200820497349952
129,100,146,4.09914442665743e+15,99.7123286332784,0.149623565609443,0.00200820497349952
129,101,146,2.25736982434859e+16,99.1799584220102,0.125892541179417,0.00200820497349952
129,96,147,2.38603182112867e+16,99.2509008116069,0.354813389233575,0.00200820497349952
129,97,147,2.52636786482887e+16,97.0237671008636,0.421696503428582,0.00200820497349952
129,98,147,2.36707706304482e+16,96.8901118718492,0.421696503428582,0.00200820497349952
129,99,147,4.67856408812233e+15,97.8337192316053,0.354813389233575,0.00200820497349952
129,100,147,2.42614702663992e+15,97.6867484544587,0.251188643150958,0.00200820497349952
129,101,147,6.55547570312764e+15,98.8268589339095,0.251188643150958,0.00200820497349952
129,96,148,1.34772683924963e+16,101.877976042372,0.149623565609443,0.00200820497349952
129,97,148,2.05839535733948e+16,105.528651203753,0.211348903983665,0.00200820497349952
129,98,148,2.14892376651821e+16,100.535209493091,0.354813389233575,0.00200820497349952
129,99,148,5.54617822718491e+15,99.7011007016193,0.354813389233575,0.00200820497349952
129,100,148,5.36250862625283e+15,100.022049344561,0.251188643150958,0.00200820497349952
129,101,148,6.34840828849836e+15,96.9904510038313,0.298538261891796,0.00200820497349952
129,96,149,6.60776743141051e+15,104.142983283487,0.211348903983665,0.00200820497349952
129,97,149,1.16551155921421e+16,105.120758882542,0.298538261891796,0.00200820497349952
129,98,149,1.16912710367898e+16,99.7267661762101,0.177827941003892,0.00200820497349952
129,99,149,3.17044126602386e+15,102.453656924974,0.354813389233575,0.00200820497349952
129,100,149,7.7383902556648e+15,102.290359051168,0.251188643150958,0.00200820497349952
129,101,149,1.31479849622207e+16,97.9389059283424,0.354813389233575,0.00200820497349952
130,96,168,7.77101076751984e+15,107.254865984485,1,0
130,97,168,1.30425930702961e+16,106.789493361925,1,0
130,98,168,1.36238840610687e+16,106.242136512998,1,0
130,99,168,1.42432166312543e+16,105.855433409271,1,0
130,100,168,1.15017408116523e+16,105.790544732219,1,0
130,101,168,1.02584019955055e+16,104.125939239608,1,0
130,96,169,154426754193571,112.252862911787,1,0
130,97,169,2.11487177801208e+15,112.118332406851,1,0
130,98,169,2.65300117595692e+15,112.035312722874,1,0
130,99,169,2.97298153255694e+15,111.711867123087,1,0
130,100,169,1.13378443054118e+15,112.282964412634,1,0
130,101,169,627424750089430,109.652524140423,1,0
130,96,170,72811563011.4775,112.307714034202,1,0
130,97,170,2665596911788.44,112.114931220824,1,0
130,98,170,8036587775831.59,112.021326169454,1,0
130,99,170,14373624931207.9,111.779194145995,1,0
130,100,170,132259612935829,112.243932882245,1,0
130,101,170,44862866612839.3,109.819236085348,1,0
130,96,171,46679690182.5793,112.329171981318,1,0
130,97,171,2377541270095.82,112.19678670656,1,0
130,98,171,8007781452203.39,112.08800106745,1,0
130,99,171,14339123079058.2,111.822974231977,1,0
130,100,171,147390588879151,112.289044411307,1,0
130,101,171,39949744491056.9,109.887096319385,1,0
130,96,172,40484731666.9177,112.346071994865,1,0
130,97,172,2516418927865.95,112.213347761334,1,0
130,98,172,9755925085528.68,112.119011419168,1,0
130,99,172,14987132596068.1,111.787874742978,1,0
130,100,172,112607632260772,112.368415013253,1,0
130,101,172,26159258951947.4,109.96389486561,1,0
130,96,173,25473937614.1443,112.491093917371,1,0
130,97,173,2141595850050.4,112.273821030787,1,0
130,98,173,10096987178782.8,112.190997208317,1,0
130,99,173,16181273754716.3,111.74780661938,1,0
130,100,173,100529589647967,112.37053961958,1,0
130,101,173,20383109333878.9,109.975304377781,1,0
131,96,288,7293217519.84671,108.516728174237,1,0
131,97,288,8194721032.7583,108.50823115979,1,0
131,98,288,14745375193.4981,108.435317127888,1,0
131,99,288,563881572062.539,108.24371256936,1,0
131,100,288,912018355881.888,108.18224109601,1,0
131,101,288,18871062195516.4,108.540017545811,1,0
131,96,289,6528723021.3333,108.444327274143,1,0
131,97,289,11190183513.9181,108.356186114921,1,0
131,98,289,14830487970.4746,108.30587394425,1,0
131,99,289,576594146033.061,108.302199389396,1,0
131,100,289,1012051827700.16,108.173574901442,1,0
131,101,289,17040412573343.8,108.433486190655,1,0
131,96,290,7578545290.43639,108.519252830747,1,0
131,97,290,13480859384.1239,108.53393181616,1,0
131,98,290,13459732379.0042,108.343042834635,1,0
131,99,290,711545568780.494,108.282271043287,1,0
131,100,290,892749915532.222,108.046666823901,1,0
131,101,290,19935826862917.5,108.226780080674,1,0
131,96,291,9901867227.5414,108.542954771124,1,0
131,97,291,10828262523.0411,108.471618750365,1,0
131,98,291,18522587879.6797,108.349674486396,1,0
131,99,291,1083318070865.99,108.217848204202,1,0
131,100,291,871443027335.385,108.073168782941,1,0
131,101,291,20362991874967.7,108.322084786793,1,0
131,96,292,6446043111.74864,108.281776747946,1,0
131,97,292,7571424767.60927,108.439643014341,1,0
131,98,292,22647513642.0084,108.401062014495,1,0
131,99,292,1165230120982.4,108.201564377974,1,0
131,100,292,939768507703.088,108.053071922338,1,0
131,101,292,25782428234105.6,108.354939109586,1,0
131,96,293,2983364554.40664,108.467447156203,1,0
131,97,293,7792883843.40338,108.381638875538,1,0
131,98,293,30483835184.1522,108.308405122121,1,0
131,99,293,1050001466951.87,108.141298603469,1,0
131,100,293,864222093143.933,108.065058319223,1,0
131,101,293,28359686797018.3,108.190559091865,1,0
132,96,336,1.00981657459293e+16,108.414283641901,1,0
132,97,336,1.09823029506284e+16,108.507728288051,1,0
132,98,336,1.02605823764973e+16,108.497085722232,1,0
132,99,336,1.05757522083277e+16,108.450397856696,1,0
132,100,336,9.95959428801982e+15,108.406436730483,1,0
132,101,336,1.03618045921999e+16,108.354664738716,1,0
132,96,337,1.22775990528549e+17,110.176648726355,1,0
132,97,337,1.20064138105374e+17,110.081196001983,1,0
132,98,337,1.17090943035359e+17,110.22437699419,1,0
132,99,337,1.23451518175744e+17,109.998996748143,1,0
132,100,337,1.32380595812905e+17,109.912826730945,1,0
132,101,337,1.4296239295207e+17,109.724662116133,1,0
132,96,338,6.78954465336732e+16,103.918936053687,1,0
132,97,338,6.71577208150497e+16,104.171198168591,1,0
132,98,338,6.8149413413701e+16,104.287559823255,1,0
132,99,338,7.79898953899151e+16,104.230979851182,1,0
132,100,338,8.65050188961082e+16,104.191310991835,1,0
132,101,338,9.63380297648477e+16,104.556729497064,1,0
132,96,339,947801029670456,107.411773059437,1,0
132,97,339,675490367371426,107.101326896096,1,0
132,98,339,1.01083416131157e+15,106.766610612774,1,0
132,99,339,1.56489719604308e+15,106.753351971154,1,0
132,100,339,3.06729984716888e+15,106.664361380846,1,0
132,101,339,3.49453151373236e+15,106.189585249421,1,0
132,96,340,1.20869725905868e+15,105.918862168871,1,0
132,97,340,679807055286178,106.031615106075,1,0
132,98,340,498313877669256,106.172537138962,1,0
132,99,340,404870898540940,106.142536997137,1,0
132,100,340,1.40105180572518e+15,105.977565317748,1,0
132,101,340,1.52874224658406e+15,105.959743681121,1,0
132,96,341,1.15978108108028e+16,108.341856274369,1,0
132,97,341,8.68570529004514e+15,108.286895537211,1,0
132,98,341,7.38642534196283e+15,108.116123532005,1,0
132,99,341,6.95167146870544e+15,108.30386763746,1,0
132,100,341,8.1902823870978e+15,108.177771594072,1,0
132,101,341,8.98473409402348e+15,107.93168698363,1,0
133,96,348,452261788401041,93.0450866415572,0.421696503428582,0.643037399935598
133,97,348,468704704298990,92.9890659186158,0.421696503428582,0.643037399935598
133,98,348,555053784540306,93.0585696187201,0.421696503428582,0.643037399935598
133,99,348,575265437855676,93.141589901174,0.421696503428582,0.643037399935598
133,100,348,616817233890153,93.1389618023852,0.421696503428582,0.643037399935598
