csi,lambda,gamma,k,h,target
3471483546566.12,108.515168724973,1,3.48514854836351,3.910175,0
0,0,0,0,0,0
195528937.731986,90.9322428867388,1,3.47370882840631,3.022982,0
523873726902.969,109.175218775403,1,2.37331930546375,4.380413,0
1.73452322283145e+17,95.5757002112043,0.891097776294467,2.96629023572978,1.856914,0.0178155823278183
810605678186.145,111.903578017282,1,3.69413888463102,5.72765,0.0016319948910507
939049701575.791,111.998815278307,1,4.00701136198828,5.6956,0
1167897495590.31,111.793331125943,1,3.3608533679162,2.837378,0
1010513475621.73,106.702536940635,1,2.38201165154828,2.771015,0
2136031054853.2,106.845283369741,1,2.54196135823803,3.926447,0
10582697986339.1,107.016088186688,1,2.5125501634955,2.265419,0
1.21109002468103e+15,111.710882206806,0.791519613919716,9.78414571823306,5.32788,0.00220725160275348
2.22016737960393e+15,97.9636399002034,1,2.89720381672375,4.477052,0.00252698603567802
892253116088725,98.904372755354,0.894207368211466,1.87431732610289,1.654297,0
5.32188547073154e+15,96.9747895445224,0.931554341519499,9.91583722318087,8.07972,0
2.94161327813556e+15,112.654495305071,0.92370572663922,9.99458242853552,14.0515,0.00171728457866849
