csi,lambda,gamma,k,h,target
4.30933057210172e+16,3553.00275067352,0.619557246037264,3.96836523277371,4.915295,0.00210638365969595
1.20978499445607e+18,9897.26433858831,0.489662442810881,2.6041568594112,2.026232,0.0044526566608224
1.01652482670422e+17,8521.05042004924,1,2.27738486757193,1.962095,0
2.60003874060458e+20,11514.9723492882,0.573233125325689,2.99426245093799,2.583797,0.0148500796857067
3.15124847298051e+20,19352.779883733,0.76134630260104,2.86186637770681,2.469914,0
6.00222667080178e+20,19197.0709710562,0.719703136157574,2.38986103225797,2.589104,0
1.46747054082417e+20,20557.2865711769,0.673778095734739,6.52154115396329,4.749788,0.00807335103489792
1.42564730156022e+19,10586.2946222358,0.613711822468569,5.92318583176014,3.679223,0.981696709668623
2.06553007335153e+17,7958.80665954509,0.941924498562761,1.74277969534495,1.576296,0
3.32156455646958e+18,8968.81428632109,0.480784040301293,1.8914715460857,1.970422,0
3.61461225084064e+17,7845.93709284806,0.629538975100771,1.88796915671958,1.988326,0
5.61637946947338e+16,8172.20138716231,1,2.08821487920513,3.155483,0.0607029620862395
1.44516566594982e+16,6999.10329705803,0.987481692389704,2.56008489090457,4.290086,0.00561856860668297
2.53903976510878e+17,6237.66278535198,0.469476767734453,1.8317113712443,3.004607,0.448344953425022
6.93231637732062e+15,4395.44753376618,0.860298008722691,2.73278439338365,2.533259,0
4.59739380650652e+16,3911.41218757071,0.995594309490144,1.90229191359209,1.405671,0.278465183723129
5.82105930102175e+17,10481.097947398,0.475075934371498,2.76996833706369,2.07998,0.0114374002876463
2.35294192567909e+17,8275.73507185202,0.900252733529203,1.90886808228363,2.398883,0.00356445773427461
9.52383229569616e+17,8244.82895542313,0.908365350629644,6.3955960301313,8.40928,0
9.98753875911582e+19,11560.3218674643,0.466681063766652,2.75292416915282,2.373344,0.0201005667505677
8.99412007375264e+19,14747.1965285606,0.432722319274897,1.29273903222856,1.701013,0.0929727295185563
9.53723999160408e+18,11004.8316777317,0.526741413636746,3.99151710658971,7.016,0.802257679162751
2.30835428499985e+17,7929.22750922682,0.948255728206172,2.81839587797552,2.017301,0.00694706220557362
9.30131834393284e+17,7879.1989702147,0.66524009841063,4.11496275712602,4.394162,0
4.82626648657897e+18,9435.70376046263,0.729838829571492,1.97309000808367,1.579868,0.0175884792329545
8.90756308955844e+17,8284.44979303239,0.499691082355958,2.64586943207646,2.337086,0
2.37964528110868e+17,7532.23142168855,0.945674253916681,2.39969769334274,2.232827,0
9.48132892639265e+16,7760.65034225588,1,2.74635856458904,4.337687,0.00239318574202019
8.01353967727581e+16,6874.4930792723,0.875100868998005,1.75671620885489,1.454115,0.00229943636930507
3.10857592933748e+17,5121.93443283444,0.474849795960335,2.13844239905824,1.898564,0.0229303196708577
870874348599551,3981.26201104056,0.979957011856094,1.86126968170754,1.96819,0
5.06124394813625e+18,11187.7538780716,0.79490020319611,3.00031840769935,1.998171,0.021372514226548
1.12807465947238e+18,9263.02424091579,0.421404365948503,2.70337566196105,3.750362,0.0422972315752289
1.66631924701678e+17,8059.02084798709,0.834402349603563,1.71048004069121,2.637653,0.012156515183335
2.58173293075589e+17,8054.13581668008,1,2.34250948500819,2.006963,0.00139064968979696
2.8693472843479e+17,7999.83651950398,1,1.93959550246082,2.134331,0
2.50054655253387e+17,7906.24286204683,0.969220091702828,1.90359247145729,1.741618,0
7.63653750231192e+17,7846.23062036745,0.66088789828517,1.71277968929861,2.785523,0.0138869537263149
2.06292487573802e+18,9220.09265538344,0.433649471270455,2.04956308406648,1.863806,0
3.93203499451808e+18,9004.54914689439,0.657235642538601,1.94517251021922,1.971854,0
2.2595228065623e+17,7324.64752818493,0.361731993868293,1.81476325225642,1.636725,0
1.62466647706693e+17,7258.15537542475,0.973565856940866,2.50159974647214,1.891802,0.00275676610003173
1.15769128233216e+17,7934.08955819449,1,1.93530444399232,3.022982,0.0239458545874633
9.22175272734334e+15,7373.03976810959,1,4.49377320849988,4.380413,0
4.38993093528677e+17,6658.24690325094,0.664953838407218,5.91605063546019,4.570742,0.122284938843712
1.55755400327066e+17,3671.0088351042,0.551928815133627,11.9831847562488,5.72765,0.462459520897186
9.51971483295238e+18,10973.9212251139,0.388066003406344,2.56579419855743,2.20868,0.00819240296124613
7.3579026033208e+18,10422.2621034909,0.79308048732344,2.03878366999048,2.837378,0.0246763309889757
7.7765950566593e+18,10182.4367520207,0.481240553927981,2.60889158783823,2.771015,0
4.49169309162253e+17,8665.53093723556,0.486392665769969,1.6607355174972,1.642149,0
6.18267157519715e+18,8866.46328386441,0.461108360221528,3.57551937307146,5.88473,0.0709348259008457
1.3837398013742e+18,8927.77119247891,0.488876172709611,1.72466755382729,2.098364,0.00472133005070452
7.87718681522985e+18,9909.11165210489,0.596777888375782,2.43303669077664,1.825684,0.00525930390930529
5.10954655458023e+18,9066.99141536105,0.356059726183841,2.28963847524817,1.654297,0.113336412536144
8.10222133109852e+17,8350.75098579387,0.327215792449343,3.59142315213699,2.923916,0.0210265898660996
4.27597872478012e+16,7625.41205089977,0.948255728206172,2.40635956607052,1.90515,0.0181401647439563
2.32705467015688e+17,8543.16756590811,1,2.52036136305369,2.090576,0
1.68493632969912e+17,8621.10131968682,1,2.57921147253433,1.800078,0.094282203809421
4.24246012665708e+16,8330.55761704658,1,2.16114349651941,2.434718,0
3.59839668185545e+15,7336.87727814144,0.979957011856094,4.15018171562062,4.728959,0
2.54057715511795e+17,6978.93171297363,0.507758915140909,2.20347676238438,2.518472,0.00143669086055864
2.70306326436549e+18,12138.4404736149,0.286219347290205,1.54861769239537,1.70702,0
1.01507379119128e+19,11405.0660492985,0.274071423453065,1.53206080299127,2.069765,0.123671080507359
1.50346576638493e+19,9729.58268225237,0.55428140690293,2.31766323559743,1.93894,0.00237659407990276
9.6300588479541e+18,9261.14803693308,0.678024584491498,1.94901522191383,1.539213,0.00936674080931355
1.18510798185671e+19,9332.37963762926,0.636346037592177,2.21767480302462,1.745669,0.00619402476351938
8.69622354382335e+18,9403.15485945189,0.507761414274922,2.19618466587357,3.358115,0.0498173218965016
6.83576927065699e+18,9734.98911763113,0.233553732285372,1.76103275142634,2.190581,0.0273370894808538
1.90026491276437e+18,9258.23575333391,0.218012122774972,3.50038178086429,3.464792,0
8.59381039945882e+16,8690.47369561164,0.468809969727759,2.19586693402137,1.953783,0
3.55679433678815e+16,8830.48515228337,0.485267213468875,2.29258588616948,3.26861,0.00486064478769699
3.83606112690102e+16,8933.65611614904,0.490110053528403,1.8800701946437,2.353673,0.00194622673225653
