csi,lambda,gamma,k,h,target
3652061597974.14,29945.4073273091,1,2.48913600291034,1.887953,0
2962346948935.77,29976.6759754142,1,1.83247040681562,1.395387,0
3839885387750.17,29995.9129162258,1,3.04458657651221,3.506546,0
5112857024768.67,30035.8007449519,1,2.16351181526934,3.502775,0
5698259305594.31,30101.5882646882,1,2.43256172851883,3.250724,0
1.82436766718852e+19,28787.1392026882,0.635699276427387,5.39980974939974,9.99385,0.461965582672524
5.86755065696195e+17,18376.6425458292,0.797609601346523,3.69307200438774,6.04981,0
415586917409732,17912.7086730961,1,2.77453379721225,3.521237,0
402408429207058,17642.2972701156,1,2.11146504132952,2.295173,0
103414904351471,17861.7019697211,1,2.98656265906412,2.049266,0.0591628357686633
95428573365053.2,17114.2359328469,1,3.50054743921254,5.69791,0.0211912821985811
10299522793701.3,16904.6474184813,1,2.30161601314821,1.90112,0
554274646426579,17348.9397067857,1,2.29223402646851,3.331934,0
2.50503259298528e+18,20191.0219415614,0.801965327018643,2.476906122542,3.424556,0.00302008548049848
7.03701994826785e+18,19266.567507487,0.545018045108666,2.54547981655086,2.274431,0
6.51816625676925e+19,21907.8975166869,0.52583479529078,2.44322084768198,3.987476,0.0892359236343894
4.25301236681788e+19,29736.1701689769,0.474618545177836,13.032492013087,14.47061,0
2.79889705495873e+20,25266.7775562063,0.335010217021523,1.36121006838868,1.09551,0
4.70883485483196e+20,21412.3198967994,0.525717683693922,2.8977787227349,4.384847,0.0129403627714677
4.04381055386549e+20,23852.8406106601,0.205739399009777,1.7284081800697,2.729528,0.0608718300764297
4.94055414960143e+20,26567.0007448335,0.178009102407816,2.31082471781744,2.590358,0.00175471895183499
6.16151446709136e+20,24242.7603799269,0.265322019228925,2.60296353358903,4.174868,0.014354911867257
1.19007840510406e+20,21947.6964385763,0.380477199800537,3.06760582442598,3.138263,0
3.62433184694429e+18,18996.3725818382,1,3.18511656963955,2.918291,0
5.53435807320679e+18,19469.3242844892,0.933045118953945,6.68120385693147,7.77353,0
6.57351278675949e+19,20158.0888648117,0.662245532415561,5.27412372612877,8.61789,0.0109630250158509
1.02945799058699e+20,20299.4851318047,0.464133574675638,7.61788530928798,10.90402,0.00276259885918229
1.04875684764415e+20,27839.3183272069,0.530823988754445,4.13149364074101,4.704926,0
1.66898149286875e+18,29788.6947334506,0.891025125295518,3.56091539976484,3.572753,0
1.13123027394009e+19,28125.7236219552,0.491084055930897,3.01320588358385,2.226746,0.0478654690117903
5.47962258605408e+16,30097.5473107677,0.88076768524842,18.9300124092667,14.19824,0
6333487213393.53,30175.9188844432,1,2.08833098094478,2.814044,0
5210423580527.58,30216.4723408723,1,2.38213440206877,2.411903,0
4975156696475.31,30249.5834133159,1,2.27491138771682,3.879968,0
5416286089537.83,30283.3453866077,1,2.12909358561134,2.969654,0
4850607758038.06,30317.2557082935,1,2.08502816902291,1.981799,0
4417795990486.14,30362.327216523,1,2.17604281988992,3.378059,0
2.93946496707513e+18,30447.2907894707,0.868814723440924,6.30087714353707,4.539242,0
1.35936294219706e+19,21104.9356277081,0.555871455559698,3.09665580041053,4.188518,0.0901981071493723
646974137792431,18062.0657738244,1,1.74870812787322,2.577224,0.00224634853661676
13946504290758.6,17853.6863611868,1,2.29303708314016,2.498609,0
13775422096148,17755.2632720055,1,2.9052114823854,4.439057,0.00265664744534921
11550745551938.2,17205.1535646067,1,1.87539023711697,2.66921,0.00171894088848312
27111888938093,17091.1548257447,1,2.4127901073297,2.799206,0
2.09223484278355e+15,17893.8036498863,1,2.74918083339972,1.936553,0.00398928121718656
2.2103093409031e+19,20609.7472183645,0.5422116106605,4.946942595399,3.6059,0.00245374939765164
1.06649056226634e+19,20440.3544502989,0.479138715227626,9.029099096412,14.69578,0.00618077252042104
6.8198492827386e+20,20336.2201751301,0.573631009472944,7.13080551617599,10.88148,0.0109618919696277
6.18218433609295e+20,23853.4048155891,0.256487745525742,1.71146603070824,2.209667,0.0151661391172279
2.67685589453272e+20,21320.4546848178,0.262162911776886,2.82679324377644,3.614444,0.00554340432872735
7.13086463228286e+20,24050.7482958483,0.210629173616743,2.19575148649769,2.126249,0
1.58006362873472e+20,26840.8455669155,0.328283537406375,2.78838615271321,4.08056,0.108135631993298
1.05081180347179e+20,25669.7297134915,0.223698513392725,1.46063144610213,1.990461,0.0462019539626515
3.65642135748827e+20,22860.8418808428,0.218841157376917,2.14057650825244,3.497366,0.0423328671836328
6.62768154152683e+20,22740.7976657802,0.232613131120199,2.30842165558631,2.27765,0
1.75160300151668e+19,18883.8909606767,0.943049950863854,3.04613756893697,4.965344,0.00830927994227337
2.95278581531206e+19,20140.6402270742,0.348157852415822,4.86356405018141,3.66845,0
1.48260699043451e+20,22293.5895571068,0.340142711689247,2.07278827805469,2.860265,0.00772450869088459
1.26006642620537e+20,26110.07674617,0.331999683556802,1.56438319417406,1.374267,0.00525001319608909
1.05107203738933e+20,28089.7875348414,0.895847043019347,3.37688697262306,4.092809,0
5.00486393214084e+19,28651.5420095042,0.8916026006945,3.15259012856299,3.143162,0
4.19919087910977e+17,30363.0838794914,0.995594309490144,12.7677491933867,10.65964,0
80022034837154.1,30451.1291321073,1,2.18323087614721,1.959721,0
6568544815254.13,30495.3850479355,1,1.96000815907339,1.809438,0
7854255106657.18,30514.7312831472,1,1.91273625908905,2.267801,0
5.01633272704037e+18,30510.6212181333,0.908365350629644,7.24737253296855,10.41146,0
1.97081511056661e+19,29933.5710619739,0.787638137620946,14.4645099478243,8.97801,0.323219861732655
4749157425284.02,30575.0329011161,1,1.93236328883059,1.781427,0
4090100957330.92,30622.5178543775,1,2.03983688953135,1.861482,0
4.02106754315841e+16,30703.061615974,0.995594309490144,2.34285902166284,1.891244,0
2.5987245491223e+19,24228.2255927319,0.483112427561207,1.27125511084323,1.594701,0
635501706454804,18225.3326404031,1,3.12150693167979,2.568797,0.00171796090975251
13904171500286.9,17944.0501109327,1,3.63666669591528,2.587334,0
15108704319032.4,17742.3789688779,1,1.79335659552714,1.427681,0
155904610099692,17177.3178863864,1,1.94679551018695,2.219945,0
141985321884615,17396.6544263063,1,3.16453149484959,2.432081,0
1.57068832561393e+15,18499.4540613052,1,2.16536878594801,3.470093,0.0700760499317127
3.5274932051289e+19,20746.1442780454,0.727415923953448,7.60510062487508,4.376507,0.0856800765327234
1.10677683719352e+20,21837.4328472651,0.400966492676614,4.12231128369191,3.995336,0
4.67240152395309e+20,23614.459626016,0.424581335926525,1.46953016612854,1.32684,0
5.1535461944097e+20,26114.0672454608,0.561747752474414,1.79229503287515,1.908986,0
3.25677497544908e+20,22101.5995458674,0.554307207552046,6.24647309741647,4.828025,0.00166147087296642
3.94110113826246e+20,22755.1641589092,0.520680751893904,2.29922692203469,1.800791,0.00323095204205148
1.09764639043248e+20,29048.3262555248,0.573265550533798,8.12901309442159,5.92413,0.01413968727846
6.72364230043246e+19,30359.7060779845,0.694415002544699,3.53863887764216,4.910819,0
2.33224844986578e+20,25418.5377254714,0.307737912930591,1.47990760600375,1.95108,0.0922916139307974
7.42140600091016e+20,24619.8615452404,0.203595903696025,1.77779835403634,2.444495,0.0237943735152394
1.88212338730601e+20,22581.2012964321,0.646779375071663,2.63481959050101,4.540814,0.0059782068363754
1.96355078780419e+20,24084.3506241541,0.25867671085759,2.20582754706337,3.714305,0.00497381254019913
1.95617702562393e+20,25007.5388399617,0.289596674839977,1.79609054727101,1.95177,0
1.98350111570856e+20,28234.0847631262,0.438672042720026,2.61705612485932,3.067883,0
1.63664255788838e+20,26513.7046505342,0.457702150029177,2.47365494574788,3.513509,0.0213209260299061
1.72079494969974e+20,24639.7129455857,0.385097205267208,2.12498852509514,1.983159,0
9.96355509276371e+19,27598.912417349,0.361852913874428,1.99064162450824,2.264756,0
1.78712557030233e+16,30724.6578134608,0.937306657787275,2.0711775887073,2.993246,0
6379361358727.95,30788.8543459786,1,2.27729474604668,1.961062,0
3.48246683136893e+16,30847.70562161,0.987481692389704,2.01559536278372,2.316809,0
5.97994695838964e+19,27220.0887665908,0.42564039661752,1.76744710490573,1.675399,0
3.787309267979e+19,25539.2021404814,0.415614674250923,1.25129086053686,1.142789,0
4171687837833.03,30829.1403236783,1,2.53148369844354,2.141483,0
2885954268412.87,30879.8265856394,1,2.43682188628433,3.038807,0
2.1924363245344e+15,30949.7276535048,1,2.18082059158943,1.789058,0
1.25226740172091e+19,25751.1151700817,0.487464828139878,1.18748955573144,1.100333,0
752430974763075,18224.7492904347,1,6.96207578402575,4.397675,0.00579673801451164
19614581720303.9,18108.2109389411,1,2.69526826236583,1.973584,0
527158876005080,17986.3999053174,1,4.35590668953495,4.020428,0
2.93043735833957e+15,17627.2887426439,1,2.30419577384085,2.356973,0
148155387605834,17454.6470474759,1,4.81866730227259,6.02966,0
2.25186900231347e+15,18890.4931934984,1,1.61869225751051,1.163209,0.889688647990886
1.20952300516358e+20,20272.9482503441,0.678272111267,4.8265033059288,5.29263,0
1.08636401878078e+20,21636.0047569157,0.344033070347772,2.8730431551243,1.985476,0.0126501769599034
2.52268402221046e+20,20238.3170089107,0.587589156417838,4.36787008664155,6.53286,0.0306573075382536
8.05688532607225e+20,23553.1072844066,0.392560326862615,1.93512408586768,3.271913,0.063506799403108
5.20614422854674e+20,23694.920681463,0.455657775543213,1.90106342076479,2.741246,0.0268862208468716
1.28039639095433e+20,22046.1881326895,0.362113725717026,3.2652837464391,3.202997,0
1.06653303620147e+20,23650.4060799774,0.479091135664856,1.89642722850109,1.958609,0
1.94840240274009e+20,21491.4562138519,0.601335546315866,2.38006203773428,3.260969,0.0073044793656295
2.23449512913647e+20,25280.0243913407,0.302047287493404,1.30763610094758,1.366255,0
2.8129602283215e+20,27335.9706982964,0.316725507089178,1.8564843391806,1.558158,0.377861691201757
1.08790478862924e+20,27529.0785244538,0.311310186040023,1.84100809527563,2.628911,0.022663424252037
8.37930471694809e+19,30137.6919356164,0.331959942882851,10.5105178278975,10.11327,0
5.49035266883923e+19,28945.0897081273,0.236619667497854,2.51150062329097,2.263961,0
1.34092615051297e+20,27917.6175228823,0.402991618873459,1.9853861587506,3.202355,0.0774798475974139
2.63670694360703e+20,26141.3050508924,0.326029522314637,2.38211729091177,2.61431,0
9.70426264750979e+19,24181.5029530432,0.376534671054188,2.20097414932592,1.877434,0.00106011781182225
2.35341756717008e+19,28196.8570398655,0.339845660344325,2.4159541459633,3.062042,0.00198591520389213
1.03834415363969e+18,30972.2397029233,0.959326087145357,8.72669516601634,13.40061,0
8803748754467.04,31112.49969413,1,2.50417085266076,3.766163,0
1.1522262893331e+18,31153.4419405945,0.925648362281258,5.06424879208075,9.24551,0
2.83029786647092e+19,22508.8535651305,0.504065180768672,2.30269613791911,1.70812,0.922535283127279
1.53005644469999e+19,22795.5001526961,0.488459379603589,2.34349287006419,1.982123,0.0138637959760672
3.10519795273268e+17,31078.6163692396,0.87970658017731,5.3841338322579,4.955477,0
4431006308811.85,31166.3227330304,1,2.44078472522498,3.791726,0
3.77621828675215e+15,31228.1790709232,1,2.2701799545551,3.176954,0
4.00453658654393e+19,26281.353876732,0.489662442810881,1.34010218990169,1.121957,0
84143521858549.2,18131.309288852,1,3.6526553044161,4.073345,0
65950863804121.5,18019.5745737287,1,2.46063169114173,2.369171,0
60277870286104.6,17663.4922386192,1,1.95753202375396,1.936968,0
447264185690693,17289.4250142837,1,3.05271090762341,2.171906,0.00103347328840997
603179600853695,17092.5087376625,1,2.67178928561828,4.480238,0
2.94835605325936e+15,18821.2687639797,1,2.06350638906321,1.932214,0
7.6604776343083e+18,19802.947137638,0.707335775543035,4.2750411489482,4.605665,0
1.80260672198169e+19,20496.9653049746,0.353670109386201,5.71435286972806,4.922246,0
1.02731260989176e+21,21104.943629676,0.417301388179306,4.42501103004777,4.766663,0
1.30821345675427e+21,26536.2620052978,0.347238220707355,1.82458627578623,2.526608,0.0280677755253906
6.22004250930862e+20,26288.1178532457,0.324640566669804,1.4485127827402,1.313109,0
1.9969471186232e+20,21421.9603361464,0.355595138227451,7.28551075900039,10.05395,0
3.30865018176135e+20,20762.50323279,0.556563379556106,3.77573098156656,4.196345,0
2.27182532268947e+20,21429.6543252009,0.446432466101238,5.22532546005387,3.664805,0.0305156916463166
8.24899790373237e+20,23677.5899596686,0.611846326088003,2.08574967973599,1.616131,0.00300728434306241
2.71075578679293e+20,22057.3822545891,0.727045472223671,4.26841320154155,6.53202,0.0149416212442873
1.8587331191238e+19,26880.7723380424,0.455245602938838,1.55490327883775,2.785106,0.198649006050449
4.50327404455107e+19,25725.3436328868,0.663960571131042,4.21644223528765,4.981013,0
3.32635564928928e+19,26792.954784841,0.431711708059009,2.38285718598257,1.779809,0.0279491033489608
1.59679933417032e+18,31257.4318114063,0.824418335483735,12.5863083914098,7.79054,0
3.32350966795835e+19,30339.653229619,0.74113726273791,5.3485021407513,3.941864,0.00132839589743672
1.61831194562034e+19,25473.2803746806,0.665846311899013,4.39578220570227,7.60726,0.00179754561281087
2.66824084583204e+19,25562.7970867707,0.558118763155994,3.03059877911464,3.746504,0.00111526234899595
6.80920136639508e+19,29450.0189545642,0.499653301760137,2.41976295315092,1.937751,0.0083205796365694
9.63720891084126e+18,31375.2959954288,0.9199559712853,22.6854549582636,7.46346,0.00420913242003251
4.41812530340263e+19,30893.4175687417,0.724593771941486,7.90464214321408,9.00279,0
3.19003135784996e+19,24872.7760878855,0.490012654366539,1.11154540248332,1.687282,0
3.47389931278007e+19,20299.9825571631,0.760629987279446,2.71373011890669,3.250049,0
5.73678713681482e+19,30584.6974711548,0.602966342934128,9.44057026104531,8.56078,0
2.97615772956272e+16,31470.6416872655,0.941924498562761,2.49981939670704,2.318159,0
6.30211212430931e+18,31522.0131269918,0.987481692389704,13.7495909873289,13.21169,0
3.64185017588251e+19,25052.7284353724,0.46720409679275,1.16738344853667,1.940842,0
77546957285050.6,18238.20405989,1,2.32585104389812,1.951307,0
5.12796997611881e+15,17837.7962245077,1,4.12868581867423,3.722615,0
